amount,hour_of_day,account_age_days,avg_historical_ticket,amount_zscore,velocity_1h,velocity_24h,distinct_merchants_24h,cross_merchant_velocity_1h,geo_mismatch,new_device,new_payee,payee_added_to_txn_minutes,sim_or_device_change_recent,session_duration_sec,is_international,chargeback_history_count,merchant_risk_score,billing_shipping_mismatch,fraud_pattern,is_fraud
65.42,13,68,50.0,0.771,0,3,2,0,0,0,0,14,0,11.7,0,0,0.221,0,legit,0
200.83,10,100,267.05,-0.62,1,1,1,0,0,0,0,830,0,180.6,0,0,0.414,0,legit,0
737.01,9,419,821.56,-0.257,1,1,2,0,0,0,1,114,0,71.8,0,0,0.236,0,legit,0
1873.94,23,645,1671.28,0.303,0,5,2,1,0,0,0,311,0,313.5,0,0,0.049,0,legit,0
927.24,13,1172,1162.62,-0.506,0,0,4,2,0,1,1,84,0,36.6,1,0,0.145,0,legit,0
253.76,9,622,846.95,-1.751,0,3,3,1,0,0,0,150,0,71.2,0,0,0.11,0,legit,0
1171.97,19,757,1521.37,-0.574,0,1,1,1,0,0,0,1369,0,31.0,0,0,0.0,0,legit,0
180.0,11,551,238.5,-0.613,0,1,1,0,0,0,1,197,0,181.9,0,0,0.297,0,legit,0
1490.82,10,378,1362.26,0.236,0,2,3,3,0,1,1,1261,0,22.3,0,0,0.191,0,legit,0
143.35,22,666,149.55,-0.104,1,3,1,0,0,0,1,3844,0,154.6,0,0,0.289,0,legit,0
934.96,10,203,1109.78,-0.394,0,1,1,0,0,0,0,2250,0,133.1,0,0,0.144,0,legit,0
627.2,7,507,361.8,1.834,0,2,2,0,0,0,1,7499,0,51.4,0,1,0.186,0,legit,0
1716.8,11,398,1393.31,0.58,1,3,1,1,0,0,1,1381,0,384.2,0,0,0.225,0,legit,0
1132.5,6,692,2212.64,-1.22,0,0,1,0,0,0,0,18326,0,32.5,0,0,0.119,0,legit,0
539.97,6,114,814.35,-0.842,0,2,1,0,0,0,0,421,0,149.2,0,0,0.0,0,legit,0
1720.01,9,101,1332.16,0.728,0,5,4,0,0,0,0,125767,1,705.6,0,0,0.044,0,legit,0
1317.98,13,1117,733.4,1.993,1,0,1,0,0,0,0,17622,0,169.5,0,0,0.266,0,legit,0
1782.1,1,459,1166.13,1.321,0,4,2,0,0,0,0,591,0,123.5,0,0,0.067,0,legit,0
2339.47,6,729,1647.18,1.051,1,2,1,1,0,0,1,655,0,329.8,0,1,0.201,0,legit,0
1008.34,22,877,2498.02,-1.491,0,0,1,0,0,0,0,291,0,77.9,0,0,0.0,0,legit,0
2049.99,19,503,1449.21,1.036,0,3,1,0,0,0,0,514,0,65.5,0,0,0.0,0,legit,0
2580.87,18,393,1633.05,1.451,0,3,1,1,0,0,1,185,0,29.6,0,0,0.055,0,legit,0
420.46,6,58,700.54,-1.0,1,2,2,0,0,0,0,2,0,114.5,0,0,0.0,0,legit,0
47.38,21,571,50.0,-0.131,0,2,3,1,0,1,1,119,0,78.2,0,0,0.0,0,legit,0
746.58,11,219,588.42,0.672,1,3,1,0,0,0,0,228,0,62.5,1,0,0.339,0,legit,0
1468.41,18,493,1697.14,-0.337,1,2,1,0,0,1,0,10,0,207.0,1,0,0.0,0,legit,0
1383.49,6,278,1244.6,0.279,1,2,3,0,0,0,0,192,0,64.2,0,0,0.293,0,legit,0
541.56,8,352,1095.7,-1.264,1,2,2,0,0,0,1,327,0,48.5,0,0,0.261,0,legit,0
1513.33,9,188,1573.79,-0.096,0,5,3,0,0,0,1,2824,0,43.5,0,0,0.131,0,legit,0
858.01,20,210,1032.36,-0.422,0,7,1,0,0,0,1,66,0,23.4,0,0,0.039,0,legit,0
1422.2,16,286,1278.21,0.282,0,0,4,0,0,0,0,4772,0,184.4,0,0,0.184,0,legit,0
465.15,21,332,1168.53,-1.505,1,3,1,0,0,0,0,1507,0,121.8,0,0,0.044,1,legit,0
813.36,8,899,571.93,1.055,0,2,4,1,0,0,0,50,0,54.3,0,0,0.246,0,legit,0
1003.17,21,170,1502.29,-0.831,0,4,2,0,0,0,0,2542,0,40.2,0,0,0.28,0,legit,0
1612.39,9,253,1341.85,0.504,1,4,4,0,0,0,0,872,0,72.8,0,0,0.408,0,legit,0
570.8,1,363,411.12,0.971,1,2,2,0,0,0,0,20,0,453.8,0,0,0.277,0,legit,0
1871.49,9,431,1679.24,0.286,0,2,2,1,1,0,0,50,0,76.8,0,0,0.073,0,legit,0
754.43,4,210,1261.27,-1.005,0,2,1,0,0,0,0,71,0,81.3,0,0,0.013,0,legit,0
929.92,22,148,877.84,0.148,0,1,2,0,0,0,0,56,0,18.1,0,0,0.203,0,legit,0
410.24,10,896,460.4,-0.272,1,2,1,0,0,0,1,1522,0,48.0,0,0,0.076,0,legit,0
2125.88,19,507,1574.42,0.876,1,0,1,0,0,0,1,584,0,27.1,0,0,0.025,0,legit,0
2767.53,15,987,2065.31,0.85,0,2,1,0,0,0,0,19636,0,22.1,1,0,0.156,1,legit,0
37.44,6,181,65.77,-1.077,1,2,1,0,0,0,0,918,1,63.1,0,0,0.351,0,legit,0
1641.24,21,622,1206.12,0.902,0,0,1,0,0,0,0,510,0,166.6,0,0,0.203,0,legit,0
541.01,15,303,440.75,0.569,0,2,1,0,0,0,1,975,0,183.4,0,0,0.0,0,legit,0
1194.72,14,402,870.23,0.932,4,1,3,1,0,0,1,1590,0,323.2,0,0,0.0,0,remote_access_session,1
491.86,6,332,1292.12,-1.548,1,3,1,1,0,0,0,1121,0,59.4,0,0,0.0,0,legit,0
951.76,17,280,962.19,-0.027,0,3,1,0,0,0,0,401,1,74.0,0,0,0.014,0,legit,0
529.25,15,225,495.5,0.17,1,4,1,0,0,0,1,23,0,110.3,0,0,0.0,0,legit,0
1949.0,3,593,1410.5,0.954,0,2,1,0,0,0,0,175,0,79.2,0,0,0.244,0,legit,0
53.75,4,111,50.0,0.188,0,4,2,0,0,0,1,1278,0,172.8,0,0,0.097,0,legit,0
913.11,7,128,1526.18,-1.004,0,2,1,0,0,0,1,885,0,123.5,0,0,0.0,0,legit,0
1727.52,21,260,1201.43,1.095,0,5,1,1,0,0,0,50024,0,61.6,0,0,0.109,0,legit,0
1033.1,23,256,855.62,0.519,0,3,1,0,0,0,0,120,0,47.5,0,0,0.154,0,legit,0
1438.98,5,74,2166.85,-0.84,1,2,4,0,0,0,0,195,0,94.4,0,0,0.195,0,legit,0
1044.43,0,492,874.22,0.487,0,4,2,0,0,0,0,78,0,81.4,0,0,0.146,0,legit,0
1764.55,5,229,1311.56,0.863,1,1,2,2,0,0,0,85,0,62.3,0,0,0.0,0,legit,0
2037.79,10,287,1794.17,0.339,0,2,1,0,0,0,0,523,0,177.6,0,0,0.108,0,legit,0
805.97,5,1058,897.18,-0.254,0,0,1,0,0,0,0,16769,0,24.7,0,0,0.29,0,legit,0
585.21,8,256,580.05,0.022,0,3,2,0,0,0,1,1921,0,124.6,0,0,0.23,0,legit,0
1031.83,4,732,1922.25,-1.158,2,1,3,0,0,0,0,18,0,78.8,0,0,0.404,1,legit,0
1208.24,1,150,1738.14,-0.762,1,1,4,0,0,0,1,592,0,57.6,0,0,0.335,0,legit,0
4337.01,19,432,2104.11,2.653,1,2,1,1,0,0,0,78278,0,80.7,0,0,0.299,0,legit,0
1506.33,4,1480,1089.52,0.956,0,5,1,0,0,0,1,1388,0,39.9,0,0,0.035,0,legit,0
2310.42,22,457,1279.85,2.013,0,2,2,0,0,1,0,855,0,81.1,0,0,0.168,0,legit,0
910.55,15,355,1023.88,-0.277,0,3,1,2,0,0,0,80,0,30.2,0,0,0.419,0,legit,0
985.56,4,163,661.99,1.222,0,3,1,0,0,0,0,7454,0,18.6,0,0,0.0,0,legit,0
1026.76,8,1071,1506.68,-0.796,1,1,1,0,0,0,0,1008,0,24.8,0,0,0.116,0,legit,0
833.12,18,658,1344.27,-0.951,2,0,3,0,0,0,1,2144,0,35.6,0,0,0.045,0,legit,0
154.77,3,1096,146.53,0.141,0,4,1,1,0,0,0,598,0,157.4,0,0,0.0,0,legit,0
1051.75,22,214,1084.81,-0.076,0,2,3,0,0,0,0,1749,0,9.2,0,0,0.179,0,legit,0
1619.35,0,324,2000.77,-0.477,2,1,1,0,0,0,0,336,0,37.6,0,1,0.0,0,legit,0
1226.72,7,1462,1092.15,0.308,0,2,1,0,0,0,0,11,0,48.7,0,0,0.311,0,legit,0
5157.15,21,911,1348.19,7.063,1,2,3,0,0,1,1,15,0,114.5,0,0,0.0,0,account_takeover_simswap,1
717.4,23,117,568.77,0.653,0,0,3,1,0,0,1,576,0,65.4,0,0,0.098,0,legit,0
2281.27,19,284,1998.0,0.354,0,2,1,0,0,0,1,5,0,75.0,0,0,0.024,0,legit,0
1606.88,14,255,1241.72,0.735,0,2,2,0,0,1,1,332,0,30.7,0,0,0.06,0,legit,0
1238.75,23,839,1168.33,0.151,1,5,1,0,0,0,0,295,0,221.5,0,0,0.156,0,legit,0
1071.4,17,815,1293.9,-0.43,1,2,2,0,0,0,0,9,0,93.9,0,0,0.154,0,legit,0
1384.6,6,547,1146.7,0.519,0,1,1,0,0,0,0,1100,0,41.4,0,0,0.101,0,legit,0
1574.04,23,1226,1670.67,-0.145,0,3,2,2,0,1,1,3,0,13.3,0,0,0.194,0,legit,0
1361.75,10,198,1459.82,-0.168,0,2,1,0,0,0,0,8104,1,115.3,0,0,0.11,0,legit,0
1128.28,2,409,826.72,0.912,1,1,1,0,0,0,1,132,0,87.4,0,0,0.257,0,legit,0
444.89,23,713,809.78,-1.127,0,1,2,0,0,0,0,36,0,42.9,1,0,0.259,0,legit,0
844.47,3,429,1721.4,-1.274,1,1,1,0,0,0,0,155,0,107.9,0,0,0.148,0,legit,0
299.8,21,366,338.92,-0.289,1,3,2,0,0,1,0,2522,0,10.5,0,0,0.0,0,legit,0
2670.83,22,307,2317.97,0.381,0,3,1,0,0,0,0,69,0,31.6,0,0,0.11,0,legit,0
3660.65,15,751,2084.53,1.89,0,2,3,3,0,0,0,73,0,22.0,0,0,0.02,0,legit,0
236.48,14,41,576.4,-1.474,0,1,2,2,0,0,0,78,0,52.3,0,0,0.297,0,legit,0
220.71,10,46,295.79,-0.635,0,3,1,0,0,0,0,264,0,42.3,0,0,0.072,0,legit,0
2611.65,6,186,2740.49,-0.118,1,1,1,1,0,0,0,346,0,53.9,0,0,0.112,0,legit,0
1116.21,21,927,1030.2,0.209,0,2,2,0,0,0,1,301,0,456.5,0,0,0.0,1,legit,0
602.79,1,185,807.0,-0.633,0,1,1,0,0,0,0,1371,0,81.6,0,0,0.0,0,legit,0
2152.98,14,656,1060.29,2.576,0,2,1,0,0,0,0,3244,0,145.2,0,0,0.084,0,legit,0
1529.8,13,487,1295.89,0.451,0,1,1,0,0,0,1,1775,0,16.9,0,0,0.368,0,legit,0
901.28,0,251,988.91,-0.222,0,2,1,0,0,0,0,12,0,63.2,0,0,0.005,1,legit,0
299.23,4,459,1377.94,-1.957,0,2,1,1,0,1,0,191,0,384.0,0,1,0.0,0,legit,0
2161.67,5,890,1581.95,0.916,0,2,1,1,0,0,0,4442,0,47.6,0,0,0.143,0,legit,0
1443.21,4,942,1778.68,-0.472,1,0,2,0,0,0,0,3483,0,116.4,0,0,0.289,0,legit,0
1472.57,22,614,1435.42,0.065,0,2,1,0,0,0,0,33,0,77.3,0,0,0.21,0,legit,0
478.34,12,604,950.95,-1.242,0,1,3,0,1,0,0,134,0,150.9,0,0,0.132,0,legit,0
483.02,19,204,718.57,-0.82,0,3,3,0,0,0,0,62,0,300.2,0,0,0.098,0,legit,0
331.63,12,261,291.97,0.34,0,2,2,0,0,0,0,100,0,105.0,0,0,0.227,0,legit,0
701.36,14,456,1172.91,-1.005,0,5,5,1,0,0,0,1244,0,139.6,0,0,0.149,0,legit,0
390.97,3,85,400.01,-0.057,2,5,1,0,0,0,0,56,0,46.1,0,0,0.069,0,legit,0
1639.01,21,220,1315.88,0.614,0,4,1,0,0,0,0,54592,0,120.1,0,0,0.112,0,legit,0
544.94,14,162,534.43,0.049,0,3,1,2,0,0,0,203,0,53.3,0,0,0.113,0,legit,0
1143.21,15,351,872.69,0.775,0,4,1,0,0,0,0,20,0,54.0,0,0,0.395,0,legit,0
3235.62,14,219,1829.56,1.921,0,2,1,0,1,0,0,3239,0,39.5,0,1,0.172,0,legit,0
553.18,1,124,1280.78,-1.42,1,2,3,0,0,0,0,99,0,49.0,0,0,0.115,0,legit,0
885.82,6,563,1111.77,-0.508,0,1,3,1,1,1,1,108,0,10.4,0,0,0.096,0,legit,0
447.87,5,210,468.2,-0.109,0,3,4,1,0,1,1,2270,0,120.1,0,0,0.083,0,legit,0
35.83,22,317,50.0,-0.708,1,1,2,0,0,0,0,35072,0,241.3,0,0,0.33,0,legit,0
2575.57,9,162,1634.73,1.439,0,1,1,0,0,0,1,341,0,323.3,0,0,0.024,0,legit,0
964.54,6,633,1595.27,-0.988,0,3,2,0,0,0,0,1171,0,388.6,0,1,0.144,0,legit,0
1587.69,14,369,1539.93,0.078,0,2,1,0,0,0,0,189,0,139.3,1,0,0.082,0,legit,0
1538.88,19,168,1217.87,0.659,1,3,2,1,0,0,0,987,0,160.2,0,0,0.174,0,legit,0
560.66,10,238,826.28,-0.804,0,1,1,1,0,0,1,530,0,182.5,0,0,0.389,0,legit,0
709.49,3,814,601.69,0.448,1,1,2,0,0,0,0,52,0,17.7,0,0,0.182,0,legit,0
1140.3,21,706,1645.58,-0.768,0,2,2,1,0,0,0,4458,0,91.1,0,0,0.197,0,legit,0
1609.98,23,290,1366.98,0.444,0,4,3,0,0,0,0,126,0,115.7,0,0,0.148,0,legit,0
936.95,5,90,1019.55,-0.203,0,3,3,0,0,0,1,153,0,17.9,0,0,0.354,0,legit,0
533.08,14,758,665.69,-0.498,1,0,1,0,0,1,0,11036,0,94.7,0,0,0.306,0,legit,0
2157.87,4,624,1602.59,0.866,0,2,2,0,0,0,0,679,0,102.7,0,0,0.198,0,legit,0
353.4,16,200,728.13,-1.287,1,1,2,0,0,0,0,7420,0,231.9,0,0,0.185,0,legit,0
3852.7,22,176,2606.93,1.195,0,2,1,0,0,0,0,1213,0,425.6,0,0,0.159,0,legit,0
3387.71,22,213,2346.39,1.109,0,1,9,0,0,1,1,748,0,89.4,0,0,0.124,0,legit,0
651.95,17,239,682.48,-0.112,0,4,1,0,1,0,1,451,0,31.1,0,0,0.198,0,legit,0
829.64,0,223,1158.83,-0.71,0,1,1,0,0,0,0,3940,0,238.5,1,0,0.005,0,legit,0
307.88,6,868,562.23,-1.131,0,4,2,0,0,0,1,186,0,42.7,0,0,0.0,0,legit,0
368.7,17,559,474.08,-0.556,1,2,1,0,0,0,0,41,0,23.9,0,0,0.0,0,legit,0
535.06,14,316,362.21,1.193,1,2,2,1,0,0,0,2981,0,104.1,0,0,0.181,0,legit,0
798.98,1,167,1214.16,-0.855,0,1,1,0,0,1,0,1018,0,24.9,0,0,0.299,0,legit,0
2092.49,23,977,1179.72,1.934,0,1,1,0,0,1,0,1169,0,72.6,0,0,0.141,0,legit,0
96.45,4,364,1600.0,-2.349,1,1,2,0,0,1,0,5492,0,91.5,0,0,0.183,0,legit,0
203.81,22,460,939.7,-1.958,1,1,2,1,0,0,0,61,0,76.4,0,0,0.177,0,legit,0
1393.03,0,224,1580.89,-0.297,0,0,3,0,0,0,0,889,0,18.5,0,0,0.168,0,legit,0
1783.41,2,554,1466.74,0.54,0,4,1,0,0,0,0,28,0,122.6,0,0,0.335,0,legit,0
947.65,19,767,728.06,0.754,0,0,2,1,0,1,1,81,0,97.8,0,0,0.106,0,legit,0
1372.68,9,178,1661.21,-0.434,1,0,2,0,0,0,0,624,0,57.1,0,0,0.0,0,legit,0
3132.78,14,222,1159.43,4.255,0,2,1,0,0,0,1,0,0,21.3,0,0,0.386,0,upi_collect_scam,1
2199.4,13,241,1531.06,1.091,0,1,1,0,0,1,0,40587,0,125.7,0,0,0.158,0,legit,0
1166.88,0,143,776.71,1.256,0,0,1,0,0,0,1,10,1,167.3,0,0,0.207,0,legit,0
2750.38,6,398,1642.81,1.685,1,6,2,0,0,0,0,917,0,158.3,0,0,0.273,0,legit,0
647.16,5,124,771.29,-0.402,0,2,2,0,0,0,0,37,0,247.9,1,0,0.123,0,legit,0
1073.99,7,117,1022.02,0.127,0,2,2,0,0,0,0,684,0,27.7,0,0,0.11,0,legit,0
1360.83,18,545,1055.87,0.722,0,2,3,0,0,0,0,736,0,125.6,0,0,0.182,0,legit,0
1425.64,7,194,1662.43,-0.356,0,2,3,4,0,1,1,79608,0,18.8,0,0,0.143,0,legit,0
466.66,5,409,704.65,-0.844,0,4,3,0,0,0,0,10081,0,108.3,0,0,0.32,0,legit,0
31.52,22,252,50.0,-0.924,0,3,1,2,0,1,1,19,0,40.4,0,0,0.142,0,legit,0
388.67,10,772,462.65,-0.4,0,3,3,0,0,0,1,4533,0,110.9,0,0,0.09,0,legit,0
1958.76,12,249,1630.99,0.502,0,1,1,0,0,1,1,945,0,44.7,0,0,0.084,0,legit,0
154.43,10,14,1079.14,-2.142,1,13,3,3,0,0,1,1313,0,72.8,0,0,0.571,0,mule_cashout_ring,1
1369.23,5,660,1333.11,0.068,0,4,2,0,0,0,0,42,1,25.3,0,0,0.309,0,legit,0
764.86,9,471,1172.1,-0.869,0,2,1,0,0,0,0,643,0,20.7,0,0,0.081,0,legit,0
1348.17,23,94,1300.56,0.092,0,1,1,0,0,0,0,1354,0,39.2,0,0,0.184,0,legit,0
752.04,2,133,1223.27,-0.963,0,1,1,0,0,0,1,47,1,59.1,0,0,0.0,0,legit,0
69.34,4,957,864.64,-2.3,0,3,1,0,0,0,1,167,0,78.7,0,0,0.025,0,legit,0
2625.28,9,104,2246.89,0.421,2,4,1,0,0,0,0,622,0,95.7,0,0,0.162,0,legit,0
948.19,18,330,1725.74,-1.126,1,3,1,0,0,0,0,11,0,109.1,1,0,0.079,0,legit,0
1908.79,22,258,1240.93,1.345,0,1,1,1,0,0,0,712,0,71.5,0,0,0.101,0,legit,0
1957.57,12,676,1684.82,0.405,1,2,1,0,0,0,0,161,1,157.4,0,1,0.103,0,legit,0
456.73,21,244,631.57,-0.692,1,5,1,0,0,0,0,38,0,69.5,0,0,0.413,0,legit,0
1545.63,5,392,1836.02,-0.395,3,2,2,0,0,0,0,53586,0,118.1,0,0,0.195,0,legit,0
1213.24,20,457,1623.27,-0.632,0,2,1,0,0,0,1,222,0,19.2,0,0,0.023,0,legit,0
1042.23,3,70,1926.85,-1.148,0,1,2,1,0,0,0,2757,0,337.2,0,0,0.094,0,legit,0
1202.4,18,272,1309.02,-0.204,0,3,1,0,0,0,0,55642,0,104.3,0,1,0.153,0,legit,0
1040.07,14,389,1290.97,-0.486,1,2,1,0,0,0,0,130,1,81.3,0,0,0.159,0,legit,0
697.24,17,571,744.62,-0.159,2,4,1,0,0,0,0,2801,0,60.9,1,0,0.059,0,legit,0
1111.52,20,429,1230.67,-0.242,0,3,2,0,0,0,0,123,0,67.8,0,0,0.021,0,legit,0
1060.84,2,438,2595.98,-1.478,0,3,1,0,0,0,0,1670,0,83.1,0,0,0.014,0,legit,0
857.01,21,947,902.03,-0.125,0,4,1,0,0,1,1,162,0,80.3,0,0,0.288,0,legit,0
1095.99,1,325,1085.65,0.024,0,1,3,0,1,1,0,518,0,193.5,0,0,0.121,0,legit,0
2458.79,21,420,1609.73,1.319,0,2,1,0,0,0,1,211,0,60.0,0,0,0.183,0,legit,0
1411.11,15,448,1069.89,0.797,0,2,2,0,1,0,1,274,0,39.0,0,0,0.011,0,legit,0
1160.23,9,332,1386.86,-0.409,0,1,1,0,0,0,0,123,0,102.9,0,0,0.086,0,legit,0
1097.18,21,317,632.05,1.84,0,1,1,0,0,0,0,151,0,47.6,0,0,0.075,0,legit,0
3522.07,1,268,2318.07,1.298,0,4,1,0,0,0,0,143,0,118.5,0,0,0.134,0,legit,0
2157.67,17,323,1619.1,0.832,0,3,2,0,0,0,0,1290,0,103.3,0,0,0.045,0,legit,0
171.62,7,759,272.28,-0.924,0,2,1,0,0,0,0,40,0,58.2,0,0,0.155,0,legit,0
1379.9,5,69,1443.86,-0.111,0,3,1,0,0,0,0,1231,0,64.1,0,0,0.0,0,legit,0
1466.12,8,420,1348.09,0.219,0,0,2,0,0,0,0,25,0,179.1,0,0,0.105,0,legit,0
1988.2,20,101,1314.59,1.281,1,2,1,0,0,1,1,463,0,64.9,1,0,0.161,0,legit,0
109.66,1,556,103.57,0.147,0,3,1,0,0,0,0,718,0,35.6,0,0,0.0,0,legit,0
706.1,9,452,958.35,-0.658,0,3,1,0,0,0,0,28,0,53.4,0,0,0.256,0,legit,0
655.92,2,286,607.42,0.2,1,5,3,1,0,0,0,99,0,85.0,0,0,0.086,0,legit,0
10.0,11,593,54.05,-2.037,0,0,1,0,0,0,0,14,0,54.0,0,0,0.5,0,legit,0
2757.39,23,513,2273.04,0.533,0,1,1,0,0,0,0,45421,0,103.5,0,0,0.0,1,legit,0
1245.67,19,456,1064.71,0.425,1,2,4,2,0,1,1,52,0,47.1,0,0,0.0,0,legit,0
1376.02,23,324,1301.48,0.143,2,3,3,0,0,0,0,12,0,121.9,0,0,0.115,0,legit,0
1652.49,6,198,1645.46,0.011,0,4,1,0,0,0,0,1656,0,74.9,0,0,0.257,0,legit,0
661.92,21,283,612.66,0.201,0,4,1,0,0,0,0,1169,0,53.0,0,0,0.0,0,legit,0
53.97,9,67,50.0,0.199,0,3,1,0,0,0,0,26,0,51.6,0,0,0.0,0,legit,0
1242.38,0,383,825.68,1.262,0,6,1,0,0,0,0,165,0,210.6,0,0,0.074,0,legit,0
1516.69,23,165,1450.47,0.114,0,1,1,0,0,0,0,610,0,124.3,0,0,0.075,0,legit,0
1607.45,12,378,1637.53,-0.046,1,0,4,0,0,0,0,124,0,39.7,0,0,0.442,0,legit,0
354.48,16,884,1509.51,-1.913,0,3,1,0,0,0,0,8567,0,132.3,1,0,0.104,0,legit,0
3782.82,12,202,2801.25,0.876,0,2,2,0,0,0,1,172,0,28.1,1,0,0.079,0,legit,0
69.08,23,480,190.6,-1.594,0,4,1,0,0,0,0,8398,0,59.5,0,0,0.128,0,legit,0
842.16,14,535,631.2,0.836,3,2,4,2,0,1,1,4549,0,18.2,0,0,0.123,0,legit,0
808.32,4,769,598.86,0.874,0,1,1,0,0,0,0,117,0,79.7,0,0,0.024,0,legit,0
804.01,9,866,1636.1,-1.271,0,4,1,0,0,0,0,4098,0,44.5,0,0,0.077,0,legit,0
1166.01,15,498,904.3,0.724,0,3,7,1,0,1,1,327,0,58.4,0,0,0.106,0,legit,0
941.97,5,398,1254.0,-0.622,0,1,1,0,0,0,0,1183,0,208.7,0,0,0.094,0,legit,0
657.82,19,240,500.6,0.785,0,4,5,0,0,0,0,63,0,166.1,0,0,0.062,0,legit,0
1303.21,1,692,823.97,1.454,0,0,1,0,0,0,0,836,0,92.7,0,0,0.027,0,legit,0
139.96,8,484,376.06,-1.57,0,4,1,0,0,0,0,410,0,166.9,0,0,0.416,0,legit,0
1049.71,14,226,915.87,0.365,0,2,1,0,0,0,0,121,0,196.4,0,0,0.284,0,legit,0
839.05,1,412,946.99,-0.285,2,5,3,0,0,0,0,14619,0,72.2,0,0,0.057,1,legit,0
1099.15,5,562,819.15,0.855,1,5,1,1,0,0,0,32,0,112.4,0,0,0.168,0,legit,0
159.86,2,127,909.67,-2.061,0,3,3,2,0,0,0,77,0,91.5,0,0,0.095,0,legit,0
1550.19,19,432,1358.37,0.353,0,2,2,0,0,0,1,3,1,26.8,0,0,0.198,0,upi_collect_scam,1
387.42,7,443,1088.85,-1.61,0,3,1,0,0,0,0,115,0,40.5,0,0,0.0,0,legit,0
519.31,17,632,422.15,0.575,1,2,1,0,0,0,1,508,0,94.7,0,0,0.111,0,legit,0
2848.75,14,167,2669.95,0.167,0,2,1,0,0,0,0,6,0,52.4,0,0,0.049,0,legit,0
353.49,17,145,375.79,-0.148,0,4,2,0,0,0,0,11,0,28.0,0,0,0.137,0,legit,0
1196.81,14,471,1469.74,-0.464,0,1,1,1,0,0,0,272,0,28.9,1,0,0.0,0,legit,0
881.63,23,97,852.14,0.087,0,2,1,0,0,0,0,41,0,30.3,0,0,0.235,0,legit,0
426.68,2,442,811.66,-1.186,0,4,1,0,0,0,0,208,0,92.2,0,0,0.159,0,legit,0
1554.26,5,160,1265.77,0.57,0,2,6,0,0,1,1,54,0,36.4,0,0,0.02,0,legit,0
2128.77,14,775,1372.96,1.376,1,1,1,1,0,0,0,20,0,36.4,0,0,0.197,0,legit,0
1044.95,2,781,990.56,0.137,1,4,3,0,0,0,0,36,0,114.2,0,0,0.031,0,legit,0
1267.48,18,151,1138.03,0.284,0,3,1,0,0,0,0,2492,0,82.0,0,0,0.065,0,legit,0
1091.46,20,604,1056.91,0.082,0,2,3,1,0,1,1,476,0,146.3,0,0,0.106,0,legit,0
869.16,17,115,1586.58,-1.13,0,1,1,0,0,0,0,2949,0,70.0,0,0,0.39,0,legit,0
104.78,10,70,82.09,0.691,1,2,2,0,0,0,0,12710,0,103.9,0,0,0.314,0,legit,0
798.09,3,465,862.18,-0.186,0,1,3,0,0,0,0,567,0,83.7,0,0,0.147,0,legit,0
1888.36,15,210,2254.81,-0.406,0,6,2,3,0,0,0,339,0,48.7,0,0,0.251,0,legit,0
821.56,0,211,1339.59,-0.967,1,3,1,0,0,0,0,55,0,39.3,0,0,0.274,0,legit,0
3091.12,19,195,2234.9,0.958,0,1,1,1,0,1,0,7525,0,89.3,0,0,0.134,0,legit,0
330.4,21,689,1096.39,-1.747,0,3,3,0,0,0,1,4,0,48.9,1,0,0.156,0,legit,0
758.19,23,169,1033.59,-0.666,0,0,1,0,0,0,0,255,0,138.5,0,0,0.15,0,legit,0
1237.46,19,172,1470.86,-0.397,0,5,1,0,0,0,0,961,0,75.6,0,0,0.419,0,legit,0
54.17,2,403,59.84,-0.237,0,2,1,0,0,0,0,10115,0,47.6,0,0,0.199,0,legit,0
341.07,11,175,256.66,0.822,1,4,3,0,0,0,1,82,0,34.0,0,0,0.264,0,legit,0
70.7,5,478,85.94,-0.443,1,6,1,1,0,0,0,125,0,323.5,0,0,0.237,0,legit,0
606.46,7,86,1718.0,-1.617,0,2,1,0,0,0,1,1186,0,138.5,1,0,0.372,0,legit,0
1414.24,2,130,935.54,1.279,0,1,1,0,0,0,0,12,0,40.0,0,0,0.0,0,legit,0
1549.23,8,443,939.97,1.62,0,0,1,0,0,0,0,2,0,66.1,0,0,0.085,0,legit,0
576.64,23,368,815.85,-0.733,1,3,2,0,0,0,0,49,0,97.2,0,0,0.09,0,legit,0
649.8,17,220,492.67,0.797,1,1,3,2,0,1,1,84,0,103.4,0,0,0.198,0,legit,0
940.57,15,170,1739.34,-1.148,2,3,4,1,0,0,0,130,0,1526.1,0,0,0.26,0,remote_access_session,1
1114.85,0,100,837.05,0.83,0,0,2,0,0,0,0,57,0,257.6,0,0,0.092,0,legit,0
202.05,13,523,278.25,-0.685,0,4,2,0,0,0,1,192,0,42.6,0,0,0.242,0,legit,0
175.44,12,644,999.63,-2.061,0,2,2,0,0,0,0,3149,0,151.1,0,0,0.241,0,legit,0
1515.25,12,555,1277.9,0.464,0,0,4,0,0,0,0,53,0,137.6,0,0,0.152,0,legit,0
770.92,4,253,1222.73,-0.924,0,1,1,0,0,0,1,173,0,97.6,0,0,0.222,0,legit,0
1278.28,9,230,785.45,1.569,0,1,3,0,0,0,0,108,0,66.7,0,0,0.141,0,legit,0
1918.5,8,441,1449.61,0.809,0,2,1,2,0,0,1,19,1,17.1,0,0,0.344,0,legit,0
1952.6,21,543,2629.96,-0.644,1,3,2,0,0,0,0,1992,0,108.5,0,0,0.141,0,legit,0
